attacker_template,attacker_name,attacker_archetype,defender_template,defender_name,defender_archetype,defender_cluster_tier,base_weight,weight,basis,source,rationale
ChinaTankDragon,Dragon Tank,tank_medium,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,3,2,override,INI-DPS,Same range disadvantage; Dragon 280HP vs BM 400HP and BM fires AP at 30DPS
ChinaTankDragon,Dragon Tank,tank_medium,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,6,5,archetype_matrix,,
ChinaTankDragon,Dragon Tank,tank_medium,ChinaTankOverlord,Overlord,tank_heavy,hard,1,1,override,INI-DPS,FLAME 62.5DPS vs 1100HP = 17.6s; Overlord kills Dragon in ~1s with 267DPS
ChinaTankDragon,Dragon Tank,tank_medium,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaTankDragon,Dragon Tank,tank_medium,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,7,6,archetype_matrix,,
ChinaTankDragon,Dragon Tank,tank_medium,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,7,6,archetype_matrix,,
ChinaTankDragon,Dragon Tank,tank_medium,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,7,6,archetype_matrix,,
ChinaTankDragon,Dragon Tank,tank_medium,GLAInfantryWorker,Worker,infantry_rifle,easy,7,6,archetype_matrix,,
ChinaTankDragon,Dragon Tank,tank_medium,GLAStingerSite,Stinger Site,base_defense,medium,5,4,archetype_matrix,,
ChinaTankDragon,Dragon Tank,tank_medium,GLATankMarauder,Marauder Tank,tank_heavy,hard,3,2,archetype_matrix,,
ChinaTankDragon,Dragon Tank,tank_medium,GLATankScorpion,Scorpion,tank_medium,medium,4,3,override,INI-DPS,FLAME 62.5DPS kills 370HP Scorpion in ~6s; Scorpion AP at range advantage
ChinaTankDragon,Dragon Tank,tank_medium,GLATunnelNetwork,Tunnel Network,base_defense,medium,5,4,archetype_matrix,,
ChinaTankDragon,Dragon Tank,tank_medium,GLAVehicleBombTruck,Bomb Truck,suicide,easy,3,3,archetype_matrix,,
ChinaTankDragon,Dragon Tank,tank_medium,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaTankDragon,Dragon Tank,tank_medium,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,6,5,archetype_matrix,,
ChinaTankDragon,Dragon Tank,tank_medium,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,7,6,archetype_matrix,,
ChinaTankDragon,Dragon Tank,tank_medium,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,7,6,archetype_matrix,,
ChinaTankDragon,Dragon Tank,tank_medium,GLAVehicleTechnical,Technical,vehicle_light,easy,7,6,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,7,6,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,AmericaPatriotBattery,Patriot Missile,base_defense,medium,2,2,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,AmericaTankCrusader,Crusader,tank_medium,medium,1,1,override,INI-DPS,GATTLING 10% vs TankArmor = 5DPS each; even 2 Gatlings ($1600) do 10DPS vs 480HP = 48s while Crusader kills 1 in 10s
ChinaTankGattling,Gattling Tank,vehicle_anti_air,AmericaTankPaladin,Paladin,tank_heavy,hard,1,1,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,AmericaVehicleComanche,Comanche,air_helicopter,hard,9,6,override,INI-DPS,GATTLING 120% vs ComancheArmor; primary AA role with rapid fire
ChinaTankGattling,Gattling Tank,vehicle_anti_air,AmericaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,AmericaVehicleHumvee,Humvee,vehicle_light,easy,6,5,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,AmericaVehicleMedic,Ambulance,vehicle_light,medium,6,5,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,AmericaVehicleTomahawk,Tomahawk,artillery,medium,5,4,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,ChinaBunker,Bunker,base_defense,medium,2,2,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,2,2,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,2,2,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,ChinaTankDragon,Dragon Tank,tank_medium,medium,2,2,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,ChinaTankOverlord,Overlord,tank_heavy,hard,1,1,override,INI-DPS,5DPS per Gatling vs 1100HP; even cost-matched group (2-3) cannot realistically threaten Overlord
ChinaTankGattling,Gattling Tank,vehicle_anti_air,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,5,4,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,5,4,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,8,7,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,GLAInfantryWorker,Worker,infantry_rifle,easy,8,7,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,GLAStingerSite,Stinger Site,base_defense,medium,2,2,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,GLATankMarauder,Marauder Tank,tank_heavy,hard,1,1,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,GLATankScorpion,Scorpion,tank_medium,medium,2,2,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,GLATunnelNetwork,Tunnel Network,base_defense,medium,2,2,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,GLAVehicleBombTruck,Bomb Truck,suicide,easy,4,4,override,INI-DPS,GATTLING 50% vs TruckArmor = 25DPS; kills truck in 10s. Enough time if spotted early
ChinaTankGattling,Gattling Tank,vehicle_anti_air,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,6,5,override,GF-26006,Gatling has more armor and accelerating fire
ChinaTankGattling,Gattling Tank,vehicle_anti_air,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,5,4,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,5,4,archetype_matrix,,
ChinaTankGattling,Gattling Tank,vehicle_anti_air,GLAVehicleTechnical,Technical,vehicle_light,easy,6,5,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,9,8,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,AmericaPatriotBattery,Patriot Missile,base_defense,medium,7,6,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,AmericaTankCrusader,Crusader,tank_medium,medium,9,7,override,INI-DPS,267DPS vs 480HP = 1.8s; Crusader 30DPS vs 1100HP = 36.7s
ChinaTankOverlord,Overlord,tank_heavy,AmericaTankPaladin,Paladin,tank_heavy,hard,8,6,override,GF-26006,Guide test says one upgraded Overlord defeats multiple Paladins
ChinaTankOverlord,Overlord,tank_heavy,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,AmericaVehicleComanche,Comanche,air_helicopter,hard,2,1,override,CNCW-Overlord,Standard Overlord has poor AA response; Comanche kites freely
ChinaTankOverlord,Overlord,tank_heavy,AmericaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,AmericaVehicleHumvee,Humvee,vehicle_light,easy,10,9,override,INI-DPS,267DPS AP vs TruckArmor; Humvee destroyed instantly
ChinaTankOverlord,Overlord,tank_heavy,AmericaVehicleMedic,Ambulance,vehicle_light,medium,9,7,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,AmericaVehicleTomahawk,Tomahawk,artillery,medium,8,6,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,ChinaBunker,Bunker,base_defense,medium,7,6,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,7,6,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,9,7,override,INI-DPS,267DPS vs 400HP = 1.5s; complete domination
ChinaTankOverlord,Overlord,tank_heavy,ChinaTankDragon,Dragon Tank,tank_medium,medium,8,6,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,7,6,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,8,6,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,8,6,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,8,7,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,GLAInfantryWorker,Worker,infantry_rifle,easy,8,7,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,GLAStingerSite,Stinger Site,base_defense,medium,7,6,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,GLATankMarauder,Marauder Tank,tank_heavy,hard,8,6,override,GF-26006,Guide test says one upgraded Overlord defeats multiple Marauders
ChinaTankOverlord,Overlord,tank_heavy,GLATankScorpion,Scorpion,tank_medium,medium,9,7,override,INI-DPS,267DPS vs 370HP = 1.4s
ChinaTankOverlord,Overlord,tank_heavy,GLATunnelNetwork,Tunnel Network,base_defense,medium,7,6,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,GLAVehicleBombTruck,Bomb Truck,suicide,easy,2,2,override,CNCW-Overlord,Bomb Truck one-shot kills Overlord on contact
ChinaTankOverlord,Overlord,tank_heavy,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,7,6,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,8,6,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,8,6,archetype_matrix,,
ChinaTankOverlord,Overlord,tank_heavy,GLAVehicleTechnical,Technical,vehicle_light,easy,10,9,override,INI-DPS,267DPS vs 200HP Technical; instant destruction
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,5,5,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,AmericaPatriotBattery,Patriot Missile,base_defense,medium,9,7,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,AmericaTankCrusader,Crusader,tank_medium,medium,3,2,override,INI-DPS,7.5DPS vs 480HP = 64s; tank closes and crushes Inferno (120HP)
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,AmericaTankPaladin,Paladin,tank_heavy,hard,4,3,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,AmericaVehicleComanche,Comanche,air_helicopter,hard,1,1,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,AmericaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,AmericaVehicleHumvee,Humvee,vehicle_light,easy,5,5,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,AmericaVehicleMedic,Ambulance,vehicle_light,medium,5,4,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,AmericaVehicleTomahawk,Tomahawk,artillery,medium,4,3,override,GF-26006,Inferno must close into Tomahawk range disadvantage; lower damage
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,ChinaBunker,Bunker,base_defense,medium,9,7,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,9,7,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,5,4,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,ChinaTankDragon,Dragon Tank,tank_medium,medium,5,4,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,4,3,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,ChinaTankOverlord,Overlord,tank_heavy,hard,1,1,override,INI-DPS,7.5DPS vs 1100HP; completely futile
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,5,4,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,9,8,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,GLAInfantryWorker,Worker,infantry_rifle,easy,9,8,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,GLAStingerSite,Stinger Site,base_defense,medium,9,7,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,GLATankMarauder,Marauder Tank,tank_heavy,hard,4,3,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,GLATankScorpion,Scorpion,tank_medium,medium,5,4,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,GLATunnelNetwork,Tunnel Network,base_defense,medium,9,7,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,GLAVehicleBombTruck,Bomb Truck,suicide,easy,1,1,override,CNCW-Overlord,Slow artillery cannot stop truck approach
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,4,3,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,5,4,override,GF-26006,Inferno EXPLOSION splash vs fragile Buggy; range similar
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,5,4,archetype_matrix,,
ChinaVehicleInfernoCannon,Inferno Cannon,artillery,GLAVehicleTechnical,Technical,vehicle_light,easy,5,5,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,5,5,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,AmericaPatriotBattery,Patriot Missile,base_defense,medium,9,7,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,AmericaTankCrusader,Crusader,tank_medium,medium,7,6,override,INI-DPS,400dmg per shot vs 480HP = nearly one-shot; but very slow fire rate
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,AmericaTankPaladin,Paladin,tank_heavy,hard,4,3,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,AmericaVehicleComanche,Comanche,air_helicopter,hard,1,1,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,AmericaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,AmericaVehicleHumvee,Humvee,vehicle_light,easy,5,5,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,AmericaVehicleMedic,Ambulance,vehicle_light,medium,5,4,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,AmericaVehicleTomahawk,Tomahawk,artillery,medium,5,4,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,ChinaBunker,Bunker,base_defense,medium,9,7,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,9,7,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,5,4,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,ChinaTankDragon,Dragon Tank,tank_medium,medium,5,4,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,4,3,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,ChinaTankOverlord,Overlord,tank_heavy,hard,3,2,override,INI-DPS,400dmg vs 1100HP; Overlord can close distance and crush
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,5,4,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,9,8,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,GLAInfantryWorker,Worker,infantry_rifle,easy,9,8,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,GLAStingerSite,Stinger Site,base_defense,medium,9,7,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,GLATankMarauder,Marauder Tank,tank_heavy,hard,4,3,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,GLATankScorpion,Scorpion,tank_medium,medium,5,4,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,GLATunnelNetwork,Tunnel Network,base_defense,medium,9,7,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,GLAVehicleBombTruck,Bomb Truck,suicide,easy,3,3,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,4,3,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,8,6,override,INI-DPS,400dmg vs 120HP = guaranteed one-shot with splash
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,5,4,archetype_matrix,,
ChinaVehicleNukeLauncher,Nuke Cannon,artillery,GLAVehicleTechnical,Technical,vehicle_light,easy,5,5,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,7,6,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,AmericaPatriotBattery,Patriot Missile,base_defense,medium,2,2,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,AmericaTankCrusader,Crusader,tank_medium,medium,2,2,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,AmericaTankPaladin,Paladin,tank_heavy,hard,1,1,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,AmericaVehicleComanche,Comanche,air_helicopter,hard,1,1,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,AmericaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,AmericaVehicleHumvee,Humvee,vehicle_light,easy,5,5,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,AmericaVehicleMedic,Ambulance,vehicle_light,medium,5,4,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,AmericaVehicleTomahawk,Tomahawk,artillery,medium,6,5,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,ChinaBunker,Bunker,base_defense,medium,2,2,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,2,2,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,2,2,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,ChinaTankDragon,Dragon Tank,tank_medium,medium,2,2,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,3,2,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,ChinaTankOverlord,Overlord,tank_heavy,hard,1,1,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,6,5,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,6,5,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,7,6,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,GLAInfantryWorker,Worker,infantry_rifle,easy,7,6,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,GLAStingerSite,Stinger Site,base_defense,medium,2,2,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,GLATankMarauder,Marauder Tank,tank_heavy,hard,1,1,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,GLATankScorpion,Scorpion,tank_medium,medium,2,2,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,GLATunnelNetwork,Tunnel Network,base_defense,medium,2,2,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,GLAVehicleBombTruck,Bomb Truck,suicide,easy,4,4,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,3,2,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,6,5,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,6,5,archetype_matrix,,
ChinaVehicleTroopCrawler,Troop Crawler,vehicle_light,GLAVehicleTechnical,Technical,vehicle_light,easy,5,5,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,3,3,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,AmericaPatriotBattery,Patriot Missile,base_defense,medium,2,2,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,AmericaTankCrusader,Crusader,tank_medium,medium,3,2,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,AmericaTankPaladin,Paladin,tank_heavy,hard,2,1,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,AmericaVehicleComanche,Comanche,air_helicopter,hard,2,1,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,AmericaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,AmericaVehicleHumvee,Humvee,vehicle_light,easy,4,4,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,AmericaVehicleMedic,Ambulance,vehicle_light,medium,4,3,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,AmericaVehicleTomahawk,Tomahawk,artillery,medium,4,3,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,ChinaBunker,Bunker,base_defense,medium,2,2,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,2,2,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,3,2,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,ChinaTankDragon,Dragon Tank,tank_medium,medium,3,2,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,3,2,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,ChinaTankOverlord,Overlord,tank_heavy,hard,2,1,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,4,3,archetype_matrix,,
